-63.8014,-64.2182,381.455
-63.565,-64.099,381.621
-63.4818,-64.0088,381.617
-64.6144,-63.6997,381.619
-63.1733,-63.9676,381.68
-64.0553,-63.326,381.711
-64.1568,-64.5141,381.331
-63.4418,-64.1224,381.588
-63.8635,-64.438,381.411
-63.7494,-64.3469,381.492
-63.8405,-64.3881,381.456
-63.6843,-64.3019,381.495
-63.4527,-64.0094,381.633
-62.8099,-61.8884,382.347
-63.6933,-64.3796,381.489
-63.3546,-62.875,381.948
-63.5687,-64.1305,381.546
-63.4966,-64.0376,381.62
-63.7539,-64.3221,381.478
-63.6206,-64.3007,381.515
-63.9431,-64.362,381.419
-63.6103,-64.061,381.563
-63.5358,-63.8975,381.607
-63.9229,-64.2528,381.459
-63.4412,-63.9242,381.634
-63.9237,-64.5977,381.425
-64.1008,-64.3933,381.381
-63.8372,-63.3842,381.926
-63.8598,-64.5474,381.407
-64.061,-64.466,381.341
-63.9449,-64.3434,381.431
-63.9745,-64.1486,381.423
-63.7293,-64.1666,381.506
-63.5392,-63.9807,381.6
-63.664,-63.8745,381.562
-64.0508,-63.1938,381.777
-64.0681,-64.2896,381.419
-63.6664,-64.2011,381.531
-64.0238,-64.3774,381.408
-63.7883,-64.0719,381.484
-63.6743,-64.0111,381.525
-63.4475,-63.9369,381.655
-63.753,-64.1189,381.496
-63.9896,-64.367,381.37
-64.3627,-63.5385,381.673
-63.4899,-62.6676,381.977
-63.8514,-64.3094,381.452
-64.123,-63.4321,381.714
-63.489,-64.0402,381.605
-63.9693,-63.3758,381.781
-63.7151,-64.0144,381.53
-63.6014,-64.0958,381.528
-63.4677,-62.6589,381.924
-63.6818,-64.0318,381.524
-63.9195,-64.2635,381.443
-63.9169,-64.3326,381.405
-64.0146,-64.2377,381.376
-63.5565,-64.2062,381.574
-63.4452,-64.1433,381.562
-64.213,-63.8852,381.608
-63.3748,-64.007,381.644
-62.2544,-61.5635,382.519
-63.9419,-64.2569,381.409
-63.7922,-64.2182,381.473
-64.0341,-63.4415,381.755
-63.6177,-64.1031,381.532
-64.2374,-63.5182,381.698
-63.6965,-64.1734,381.523
-63.9634,-64.2839,381.426
-63.7045,-63.947,381.557
-63.8791,-64.2061,381.435
-64.3494,-63.6797,381.623
-64.1205,-64.3431,381.39
-63.3222,-63.9153,381.7
-64.0109,-63.5401,381.766
-63.6161,-64.1306,381.533
-62.3258,-61.5378,382.491
-64.1133,-64.6967,381.301
-62.5306,-61.4398,382.488
-63.7969,-64.3404,381.467
-63.8159,-63.0783,381.922
-63.7969,-64.3113,381.466
-63.969,-64.3271,381.436
-63.9116,-64.1026,381.463
-63.9095,-63.42,381.863
-63.6796,-63.8565,381.552
-63.5485,-63.3475,381.929
-63.7146,-64.1466,381.498
-63.3624,-63.9625,381.632
-64.0504,-63.3433,381.726
-63.8441,-64.2952,381.43
-64.0004,-64.4875,381.345
-64.2179,-63.322,381.716
-64.1099,-64.4499,381.338
-63.711,-64.4296,381.488
-63.7104,-64.3823,381.452
-62.2705,-61.0173,382.546
-63.4865,-64.1793,381.575
-64.4258,-63.9699,381.582
-63.804,-64.2159,381.48
-63.925,-63.4282,381.806
-64.0812,-64.3893,381.368
-63.4812,-64.1456,381.59
-63.6145,-64.2136,381.533
-62.4069,-61.1956,382.522
-63.3829,-63.9669,381.672
-62.8138,-61.566,382.379
-63.7983,-64.1822,381.486
-63.9475,-64.2948,381.437
-63.6278,-64.2183,381.513
-63.409,-63.8901,381.64
-63.8957,-64.0723,381.479
-63.6572,-64.1584,381.49
-63.9526,-64.3123,381.43
-64.0939,-63.7141,381.68
-63.9133,-64.3437,381.434
-64.0221,-64.338,381.366
-63.6792,-64.2725,381.515
-63.8277,-64.4239,381.433
-63.9909,-64.3538,381.373
-63.9683,-63.3368,381.77
-63.7436,-64.1729,381.505
-63.5643,-63.2927,381.943
-63.6645,-64.3486,381.459
-64.1133,-64.4385,381.319
-62.2761,-61.2838,382.517
-63.6791,-64.4076,381.451
-63.8368,-64.2432,381.47
-63.8701,-64.3495,381.452
-63.5891,-63.9856,381.554
-64.0951,-64.4183,381.327
-64.2872,-63.4774,381.707
-63.6398,-64.1726,381.487
-64.2344,-64.4939,381.286
-63.7401,-64.235,381.493
-63.5958,-64.1933,381.559
-63.6445,-63.8962,381.616
-63.7159,-63.2313,381.907
-63.518,-64.0174,381.592
-63.8748,-64.2843,381.451
-64.0687,-64.4542,381.364
-63.7128,-64.3327,381.506
-64.2276,-64.3937,381.306
-62.4602,-61.1058,382.497
-63.3483,-62.7416,382.08
-63.7813,-64.1393,381.524
-63.9575,-64.5805,381.399
-62.4812,-61.466,382.487
-63.721,-64.1884,381.558
-64.1446,-64.5088,381.337
-63.6487,-64.1168,381.54
-62.6918,-61.2744,382.45
-63.9443,-64.4176,381.407
-64.351,-63.522,381.645
-63.7785,-62.9261,381.893
-63.5447,-63.1714,382.007
-63.8208,-64.2588,381.449
-63.7248,-64.3784,381.494
-62.1832,-61.225,382.574
-62.2165,-61.4637,382.503
-63.9279,-64.3332,381.389
-64.014,-64.3561,381.394
-63.7045,-64.3564,381.499
-63.9158,-64.3703,381.388
-63.5857,-64.1721,381.538
-64.4728,-63.6293,381.625
-64.1113,-64.4401,381.342
-64.0719,-64.611,381.291
-63.7519,-64.1471,381.493
-64.8606,-63.8686,381.463
-63.7793,-64.2678,381.484
-64.0608,-64.466,381.373
-63.9103,-64.5042,381.4
-64.3186,-63.681,381.589
-62.9753,-61.7664,382.304
-63.7738,-62.6216,381.894
-63.9829,-64.4675,381.358
-64.3141,-63.2535,381.72
-63.2909,-63.8878,381.672
-63.8878,-63.3396,381.796
-64.0052,-64.4702,381.333
-63.4239,-63.841,381.656
-63.8429,-64.2474,381.477
-63.7723,-64.0016,381.53
-63.6102,-64.1174,381.564
-63.3125,-63.8107,381.675
-63.8572,-64.47,381.415
-63.5979,-63.9785,381.564
-64.0768,-64.488,381.336
-63.5526,-63.2094,381.975
-64.1989,-64.6966,381.255
-64.2348,-63.7062,381.67
-63.6827,-64.1765,381.531
-63.9262,-64.5264,381.398
-64.1381,-64.4884,381.34
-63.9588,-64.5342,381.396
-63.9095,-64.457,381.44
-64.0603,-64.3632,381.351
-63.655,-64.1956,381.509
-63.3815,-63.1179,381.991
-64.3032,-63.3561,381.685
-63.9978,-64.4634,381.387
-63.9044,-64.2974,381.413
-63.6606,-63.9401,381.561
-63.9365,-64.2454,381.425
-64.2117,-63.8044,381.621
-63.2371,-63.941,381.69
-63.9187,-64.278,381.404
-63.5439,-64.1075,381.569
-63.8512,-64.203,381.455
-62.8133,-61.6418,382.388
-63.8004,-64.2708,381.49
-63.8182,-64.3855,381.429
-63.8273,-64.3112,381.469
-63.7236,-63.9745,381.544
-63.5753,-63.8454,381.597
-64.0372,-64.4296,381.342
-64.3396,-64.4047,381.244
-63.5562,-63.0995,381.965
-64.1899,-64.582,381.273
-63.8833,-63.3165,381.829
-62.4006,-61.9006,382.412
-63.8567,-64.2023,381.463
-63.5188,-64.0582,381.58
-62.0183,-61.0855,382.579
-63.5984,-64.1078,381.554
-63.8448,-64.4676,381.424
-64.8381,-63.2176,381.752
-63.9191,-62.9983,381.873
-63.8191,-64.3084,381.442
-63.6481,-64.249,381.505
-63.5,-63.9696,381.61
-63.9894,-64.3326,381.364
-63.7237,-63.8297,381.561
-63.9837,-63.3156,381.777
-63.7745,-64.3517,381.427
-63.9981,-64.483,381.343
-63.927,-64.3378,381.366
-63.8059,-64.5125,381.389
-64.0138,-63.5342,381.731
-64.6445,-63.6032,381.558
-64.2479,-64.82,381.244
-63.8475,-64.4788,381.356
-62.0372,-61.4694,382.527
-63.899,-64.3579,381.398
-62.5638,-61.6218,382.418
-63.7169,-64.2002,381.489
-63.646,-63.934,381.565
-63.7126,-64.2202,381.469
-64.1788,-63.4488,381.652
-64.2687,-63.4544,381.681
-63.7381,-64.0848,381.487
-63.636,-64.2692,381.471
-63.8924,-64.2831,381.447
-63.7327,-64.1281,381.492
-64.25,-63.4347,381.691
-63.7106,-64.1642,381.472
-63.8672,-64.1728,381.436
-62.5261,-61.1694,382.479
-63.8729,-64.4111,381.441
-63.6464,-64.1439,381.54
-64.037,-63.3887,381.775
-63.9453,-64.3566,381.382
-64.3582,-63.5928,381.623
-63.9869,-63.2698,381.794
-63.9223,-63.4144,381.765
-64.1767,-63.7927,381.57
-64.2293,-64.435,381.298
-64.3275,-63.4279,381.629
-63.92,-64.2223,381.413
-63.7598,-64.1626,381.453
-63.577,-63.9532,381.544
-64.1585,-64.4521,381.323
-65.1173,-65.1338,380.895
-63.5957,-63.9437,381.563
-62.6247,-61.4837,382.414
-63.5916,-64.0738,381.559
-64.6224,-63.5225,381.536
-64.0293,-64.5247,381.349
-64.2947,-63.6252,381.62
-63.8457,-64.3753,381.409
-63.5365,-64.1287,381.538
-63.7526,-64.0127,381.493
-64.3415,-63.5284,381.71
-61.8584,-61.1848,382.634
-64.4502,-63.47,381.653
-64.0616,-63.1898,381.777
-64.2491,-63.4505,381.683
-63.8279,-64.378,381.412
-63.6462,-62.6821,381.905
-64.3187,-63.5521,381.635
-64.4712,-63.7379,381.567
-63.9993,-64.211,381.402
-64.2011,-64.4749,381.299
-63.8116,-64.2949,381.421
-64.2846,-63.6938,381.605
-64.1854,-63.6543,381.653
-64.0492,-64.3622,381.355
-63.6599,-64.2785,381.48
-63.7411,-64.3248,381.474
-62.4437,-61.3189,382.479
-64.3641,-64.7248,381.201
-64.5721,-63.9599,381.516
-63.802,-64.3733,381.468
-63.8137,-64.2194,381.514
-63.653,-64.314,381.44
-63.4782,-64.0474,381.593
-63.6525,-64.0306,381.525
-63.8868,-64.4681,381.357
-63.4124,-63.9267,381.614
-64.069,-64.4337,381.36
-63.771,-64.3985,381.44
-63.9772,-64.2375,381.4
-64.0433,-64.4204,381.341
-62.3214,-61.2113,382.486
-63.9895,-64.3594,381.396
-63.9304,-64.0278,381.448
-63.851,-64.4099,381.42
-64.088,-64.5477,381.297
-63.7768,-64.1756,381.44
-63.8057,-64.2911,381.427
-64.5453,-63.5837,381.592
-63.9025,-64.2615,381.363
-63.8057,-64.5203,381.377
-64.4202,-63.6935,381.598
-64.706,-63.7019,381.511
-62.9338,-61.6397,382.317
-63.5492,-64.1853,381.536
-63.8264,-64.412,381.431
-63.687,-64.2747,381.461
-64.5485,-63.8396,381.563
-64.6479,-63.8794,381.49
-63.5194,-64.1648,381.511
-64.1411,-64.4094,381.299
-63.5257,-64.0846,381.558
-64.0604,-63.6301,381.698
-63.665,-63.01,381.859
-64.3983,-63.7221,381.594
-63.5595,-64.117,381.572
-62.4298,-61.5401,382.455
-63.9117,-64.2899,381.382
-63.7519,-64.1116,381.502
-63.9312,-63.6094,381.808
-63.6406,-64.2053,381.511
-64.3912,-63.4033,381.61
-63.7417,-63.1009,381.776
-63.3906,-64.2266,381.6
-63.8944,-64.4313,381.414
-63.9525,-64.368,381.378
-63.8345,-64.3607,381.438
-63.8453,-64.2786,381.418
-63.1825,-64.0004,381.648
-63.8997,-64.2689,381.395
-63.8137,-64.2234,381.456
-63.629,-64.3511,381.47
-63.5193,-64.1286,381.572
-62.3783,-61.7204,382.414
-63.8695,-64.282,381.407
-63.6916,-64.4297,381.462
-62.1999,-61.647,382.454
-64.2658,-63.57,381.637
-62.3958,-61.1108,382.548
-63.7593,-64.1926,381.446
-63.6178,-63.9158,381.562
-63.5687,-64.2425,381.509
-63.9232,-63.9276,381.464
-63.5572,-64.0526,381.547
-63.4229,-64.0569,381.577
-63.8712,-64.3658,381.424
-63.8689,-64.4032,381.372
-64.2169,-63.4551,381.678
-63.6045,-64.2106,381.485
-63.7089,-64.248,381.496
-63.4271,-64.0524,381.592
-64.0894,-63.4444,381.716
-63.8079,-62.9115,381.892
-63.792,-64.0976,381.474
-63.8195,-64.2287,381.423
-63.5544,-64.196,381.52
-63.5775,-63.9291,381.536
-63.8907,-63.3713,381.761
-64.1145,-64.5978,381.306
-62.358,-60.9265,382.586
-63.7569,-64.1252,381.493
-63.8746,-64.2786,381.401
-62.8114,-61.4857,382.431
-63.6254,-63.7873,381.571
-64.0237,-63.3527,381.743
-63.6452,-64.0721,381.527
-63.8414,-63.2348,381.806
-63.5708,-64.0969,381.585
-63.9021,-64.2209,381.408
-64.0642,-63.3841,381.722
-63.9973,-63.2485,381.789
-63.938,-63.3294,381.757
-63.8965,-64.0589,381.501
-63.6886,-64.2399,381.487
-63.5616,-64.1902,381.519
-62.9489,-63.574,381.783
-63.5843,-64.0777,381.518
-63.8458,-64.2367,381.447
-63.8986,-64.336,381.418
-63.5372,-63.9836,381.543
-64.3692,-64.7227,381.21
-63.5838,-64.1009,381.549
-63.5639,-64.3207,381.501
-63.5013,-63.9782,381.595
-63.7387,-62.9957,381.845
-62.6165,-61.3027,382.461
-63.5559,-64.0262,381.513
-63.9943,-63.4089,381.716
-63.5374,-64.0834,381.541
-63.7662,-64.0959,381.496
-63.9914,-64.3178,381.358
-63.6597,-64.1474,381.483
-63.8377,-63.6399,381.745
-64.3796,-63.6741,381.536
-64.424,-63.7464,381.573
-63.417,-63.8377,381.679
-64.0395,-64.4935,381.33
-63.7192,-64.2388,381.522
-63.647,-64.1918,381.515
-64.0697,-63.4979,381.705
-62.336,-61.5883,382.38
-63.9877,-63.2599,381.75
-62.5066,-61.2307,382.481
-63.8471,-64.5347,381.405
-63.6759,-64.2404,381.478
-63.7014,-64.1057,381.485
-63.8485,-64.384,381.381
-63.9351,-64.486,381.309
-63.5584,-64.0177,381.579
-63.5146,-64.1721,381.503
-64.0213,-64.4571,381.339
-63.5638,-63.7943,381.594
-63.7168,-64.2845,381.505
-63.9927,-64.3456,381.373
-63.6013,-63.9959,381.565
-63.8966,-64.225,381.396
-63.6226,-64.1982,381.483
-63.9924,-63.3912,381.729
-63.5339,-64.12,381.515
-63.5375,-63.9822,381.541
-64.4759,-63.6799,381.561
-63.927,-64.3273,381.425
-62.4757,-61.1633,382.463
-63.6316,-63.9527,381.502
-64.0968,-64.6464,381.296
-63.9501,-64.489,381.327
-63.6506,-64.1175,381.516
-63.8984,-64.4248,381.338
-64.2775,-63.636,381.578
-63.6305,-64.2046,381.489
-63.6536,-64.2526,381.462
-63.6613,-64.2277,381.504
-64.3086,-64.6102,381.248
-64.3987,-63.6818,381.567
-63.903,-64.2773,381.422
-63.9287,-64.3926,381.393
-63.6864,-64.4821,381.432
-63.4698,-64.1122,381.54
-63.9103,-64.1948,381.411
-64.3087,-63.5188,381.623
-63.5337,-64.0538,381.54
-64.0416,-63.3962,381.682
-62.2623,-61.2047,382.531
-63.9966,-63.3719,381.75
-63.8659,-63.4451,381.737
-64.1912,-63.5108,381.683
-63.6374,-64.0654,381.513
-64.2013,-63.8302,381.569
-63.5121,-64.0152,381.542
-63.5001,-63.995,381.584
-64.1126,-63.3762,381.7
-63.5966,-64.2993,381.477
-64.095,-63.4257,381.688
-63.8993,-64.4691,381.371
-62.5003,-61.5868,382.412
-63.636,-64.0726,381.508
-61.5927,-61.2331,382.646
-64.1188,-63.3583,381.692
-63.4181,-63.9039,381.625
-63.8508,-63.2509,381.764
-64.0182,-63.4143,381.739
-63.7392,-64.2148,381.468
-63.3804,-64.1712,381.603
-63.9585,-64.296,381.401
-63.7564,-64.179,381.479
-64.4164,-63.6769,381.568
-64.127,-64.4766,381.313
-63.4452,-64.0894,381.532
-62.4376,-61.5993,382.401
-63.6612,-64.0108,381.537
-63.5975,-63.8758,381.548
-63.5254,-64.1593,381.556
-63.6625,-64.3538,381.476
-63.5987,-64.1338,381.526
-63.7887,-64.2116,381.472
-63.7983,-64.1007,381.476
-63.9412,-63.2589,381.761
-64.4,-63.6763,381.588
-63.6293,-64.1628,381.51
-63.354,-64.0192,381.611
-63.6522,-64.0896,381.553
-63.7428,-64.3769,381.445
-63.7037,-64.0204,381.523
-63.9229,-62.7355,381.835
-63.7285,-64.081,381.496
-63.2182,-63.6791,381.711
-64.1742,-63.5159,381.678
-63.6552,-64.1806,381.469
-63.5832,-63.9711,381.536
-64.1969,-64.5206,381.233
-64.0043,-64.4746,381.362
-63.8782,-63.3694,381.755
-64.2196,-63.3289,381.688
-64.0861,-64.4776,381.329
-63.6562,-64.5198,381.453
-62.5033,-61.6638,382.416
-63.1515,-63.8219,381.713
-63.2813,-63.8521,381.669
-64.042,-64.3302,381.332
-63.708,-64.1667,381.474
-63.7497,-64.0744,381.474
-63.6725,-63.9455,381.537
-63.7746,-64.179,381.461
-63.7612,-64.2251,381.454
-63.6015,-64.0842,381.503
-63.4264,-63.8945,381.569
-63.5327,-64.1203,381.573
-63.7983,-64.2005,381.44
-63.6263,-64.155,381.502
-64.0541,-64.237,381.379
-62.0695,-61.5343,382.489
-62.3828,-61.2286,382.487
-63.5952,-63.9083,381.516
-64.2531,-63.6044,381.642
-63.8649,-63.0567,381.864
-63.91,-63.4952,381.688
-63.7715,-64.2674,381.425
-63.6679,-63.8749,381.502
-63.6295,-64.2082,381.493
-63.6504,-63.9858,381.502
-64.2104,-63.4583,381.671
-64.542,-63.8267,381.522
-64.5881,-63.8334,381.49
-63.8947,-63.9268,381.454
-64.2708,-63.4905,381.618
-64.0615,-64.4196,381.339
-63.4755,-64.0941,381.548
-64.1813,-63.8427,381.609
-64.0045,-63.2302,381.735
-64.1213,-63.6379,381.62
-63.796,-64.3011,381.432
-63.8929,-64.5355,381.377
-63.6829,-64.186,381.47
-63.8169,-64.2854,381.438
-63.8137,-64.2888,381.424
-63.7695,-64.3586,381.451
-64.1976,-63.2987,381.672
-63.5826,-64.1076,381.533
-63.7373,-64.2766,381.469
-64.3038,-63.3186,381.655
-63.174,-62.5482,382.052
-64.0849,-63.4413,381.714
-63.8273,-64.3056,381.438
-64.0772,-64.5989,381.307
-63.9291,-64.3359,381.363
-63.6031,-64.1595,381.503
-63.8256,-63.1629,381.78
-64.0388,-63.6209,381.667
-63.3173,-64.1634,381.56
-64.4192,-63.716,381.536
-63.6239,-63.9768,381.529
-63.6589,-64.1555,381.497
-63.7709,-64.1353,381.452
-64.0453,-64.1513,381.416
-64.6555,-63.9463,381.412
-63.7904,-62.8341,381.856
-63.7343,-64.0444,381.479
-63.6174,-64.0858,381.522
-63.8362,-64.2774,381.402
-63.8425,-63.2814,381.778
-64.1856,-63.5193,381.656
-63.7832,-63.9906,381.477
-63.8292,-64.1053,381.47
-63.7117,-64.2558,381.475
-63.7838,-63.1875,381.832
-63.389,-63.8072,381.612
-63.8854,-64.2357,381.43
-62.3031,-61.2693,382.501
-63.9526,-64.2791,381.361
-63.4888,-62.9758,381.931
-63.547,-64.1766,381.515
-63.9533,-64.5512,381.32
-62.2795,-61.335,382.433
-63.5464,-64.2341,381.493
-63.5918,-64.052,381.533
-63.7224,-64.1319,381.499
-62.1467,-61.2518,382.493
-63.9809,-64.31,381.347
-63.5004,-63.8179,381.573
-64.1513,-64.3999,381.29
-63.8083,-64.2893,381.428
-64.1097,-63.6338,381.651
-64.096,-64.4618,381.291
-63.8744,-64.4761,381.364
-64.1851,-63.3461,381.66
-63.9101,-64.5608,381.346
-63.7602,-64.1942,381.422
-63.8859,-64.3892,381.352
-63.7903,-63.3672,381.778
-63.6693,-64.0404,381.501
-64.6566,-63.7994,381.487
-62.4867,-61.1906,382.482
-63.6704,-64.2004,381.498
-63.7942,-64.1513,381.39
-63.843,-64.045,381.436
-63.4219,-63.9612,381.576
-63.7085,-64.154,381.475
-61.912,-61.4217,382.516
-63.4464,-63.873,381.561
-63.9906,-64.325,381.374
-64.3164,-63.6599,381.585
-63.8158,-64.2717,381.434
-63.6249,-64.2669,381.47
-63.5068,-63.186,381.91
-62.7574,-61.3104,382.395
-63.5892,-64.0091,381.505
-64.2804,-63.4895,381.613
-64.6525,-63.6821,381.484
-64.0522,-63.3938,381.712
-63.9744,-63.7009,381.704
-62.2682,-61.2716,382.521
-63.8949,-64.3155,381.412
-63.7678,-64.4929,381.394
-63.8484,-64.2673,381.427
-63.3054,-63.8986,381.607
-62.8593,-61.4147,382.34
-63.7896,-64.2186,381.413
-63.5187,-63.9821,381.549
-63.3585,-63.8463,381.616
-63.7898,-64.2161,381.413
-64.0685,-63.4678,381.679
-63.8703,-64.228,381.4
-63.7742,-64.1933,381.42
-63.2943,-63.9844,381.645
-63.534,-64.1237,381.494
-63.8474,-64.1881,381.422
-63.8642,-64.407,381.416
-63.5925,-64.3007,381.491
-63.7517,-64.2789,381.459
-64.0219,-64.3648,381.357
-64.0912,-63.2304,381.718
-63.8504,-64.3355,381.411
-63.8156,-64.3755,381.418
-64.0529,-63.5479,381.67
-63.9054,-64.2348,381.406
-63.7703,-63.7944,381.496
-64.0427,-64.3845,381.315
-62.6369,-61.2399,382.426
-63.7666,-64.2343,381.378
-63.8487,-64.4201,381.353
-62.4893,-61.5803,382.395
-64.028,-64.4776,381.284
-64.3985,-63.7057,381.563
-63.7303,-64.2925,381.434
-64.0001,-64.4149,381.341
-64.2388,-63.6912,381.641
-63.6465,-63.9744,381.492
-63.6664,-64.1712,381.474
-63.9778,-64.3248,381.329
